plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
434,"Brazil, Rio Grande",-52.0980333,-32.1345833,2/10/2019 18:21,5/31/2021 17:51,Subtropical,0.5,5.890804598,40368,37990,1.143895487,0.953809407,0.96,2.079,3.298181818,3.070380201,3.14,4.97,4.322131148,4.114106054,4.03,6.33,5.687931034,5.361973819,5.31,7.86,17.02333333,16.76410633,18.27,19.438,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,2.304052511
435,"Brazil, Rio Grande",-52.0793667,-32.1949667,2/19/2019 22:21,10/13/2019 7:21,Subtropical,0.5,16.2492256,11299,9463,0.898803419,0.715636392,0.705,1.833,2.780882353,2.579652376,2.59,4.473,4.012941176,3.719720661,3.33,6.168,5.49,4.980043725,4.56,8.992,18.83,18.83,18.83,18.83,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,0.644863014
436,"Brazil, Rio Grande",-52.0954333,-32.2454167,2/19/2019 17:21,5/31/2021 17:51,Subtropical,0.5,13.38074015,39938,34594,1.14493932,0.911383417,0.91,2.32,2.930336134,2.730488814,2.68,4.488,3.916,3.700493038,3.905,5.381,5.377857143,5.234292525,5.27,7.277,16.26666667,16.12384501,16.93,18.146,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,2.279509132
437,"Brazil, Rio Grande",-52.02287188,-32.29979002,12/7/2016 22:25,1/29/2020 9:55,Subtropical,0.5,52.48996932,55081,26169,1.115431607,0.849182012,0.89,2.29,2.839090909,2.582473059,2.695,4.415,3.7375,3.548115504,3.47,5.295,5.147777778,4.959353281,5.34,7.162,14.09,13.75464905,16.02,16.212,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,3.143778539
438,"Brazil, Florianopolis",-48.4210187,-27.2744533,2/22/2017 18:01,11/27/2019 2:01,Subtropical,0.8,39.67820656,24177,14584,0.821666667,0.671937634,0.71,1.505,1.888691589,1.574824882,1.78,3.07,2.425438596,2.000538689,2.36,3.5,3.197,2.844825592,3.33,5.02,11.14,10.99318798,11.09,12.914,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_96,2.759817352
439,"Brazil, Sao Sebastiao",-45.422167,-23.830583,9/22/2014 0:01,3/29/2020 1:01,Subtropical,0.7,37.4405525,48362,30255,1.011376081,0.808844645,0.82,1.83,2.364792627,2.020870524,1.92,4.018,3.069051724,2.661232389,2.62,5.32,4.219666667,3.55790879,3.625,7.156,11.67833333,11.52702947,11.4,13.65,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_94,5.5206621
440,"Brazil, Abra",-44.151723,-23.132341,3/23/2005 5:15,1/23/2006 17:43,Subtropical,2,0,4087,4087,1.371753247,1.150191914,1,3,2.944444444,2.414186874,2,6.3,3.891304348,3.225833463,3,7.9,4.818181818,4.036794218,3.5,9,8.75,8.5732141,8.75,10.15,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.8397793
441,"Brazil, Cren",-44.15742,-23.135765,3/23/2005 5:12,1/23/2006 15:46,Subtropical,0,0.073349633,4090,4087,2.125,1.691549755,1.5,4,5.1,4.318950108,4,9.5,6.630434783,5.778329776,6,12.3,8.954545455,8.026480193,9,14,12.75,12.5499004,12.75,14.55,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.839562405
442,"Brazil, Saco do Ceu",-44.201434,-23.105143,2/2/2005 22:30,10/12/2005 22:50,Subtropical,2,3.668815072,4034,3886,1.091463415,0.945783542,1,2,2.540540541,2.183411735,2.5,4,3.210526316,2.798429098,3,4.6,4.277777778,4.104665409,4,5.4,9,9,9,9,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.690449011
443,"Brazil, Estrela",-44.201917,-23.107784,6/7/2005 21:19,1/25/2006 15:46,Subtropical,3,0.037147103,2692,2691,0.980978261,0.878601314,1,2,2.259259259,1.872705046,1.5,4,2.678571429,2.213807991,2,5.05,3.642857143,3.254505672,2.5,6.3,6.5,6.32455532,6.5,7.7,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.634982877
444,"Brazil, Barreto",-44.193607,-23.103247,3/2/2005 23:08,1/25/2006 15:55,Subtropical,3,0,4430,4430,1.223564955,1.067532367,1,2.5,2.71875,2.351869547,2.5,4.65,3.4375,3.023650386,2.5,5.85,4.375,3.756564092,3.5,7.4,8.5,8.261355821,8.5,10.1,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.900546043
445,"Brazil, Guaxum",-44.209958,-23.093985,2/3/2005 0:00,1/25/2006 15:46,Subtropical,3,0.039354585,2541,2540,1.744252874,1.430290847,1.5,3.5,3.84,3.2888465,3,6.3,4.423076923,3.814610093,3.5,6.9,6.083333333,5.536458913,5.75,9,8.75,8.660254038,8.75,9.75,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.977142314
446,"Brazil, Macacos",-44.233726,-23.07662,2/3/2005 4:00,1/24/2006 18:06,Subtropical,2,0,5196,5196,1.284313725,1.073403419,1,2.5,2.663461538,2.262345631,2,4,3.365384615,2.840292789,2.75,6.25,4.730769231,4.273543203,4.5,8.4,9.25,9.246621004,9.25,9.45,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.974212329
447,"Brazil, Aroeira",-44.24132,-23.077771,1/6/2005 17:31,1/24/2006 15:43,Subtropical,3,0,5288,5288,1.201822917,1.025788958,1,2.35,2.678571429,2.335872836,2,5,3.357142857,3.004055346,3,5.65,4.423076923,4.105232796,4,6.9,7.5,7.483314774,7.5,7.9,Joel Creed,Same as PI,Joel Creed,spatial_block_58,1.049109589
448.1,"Brazil, Macacos ""Raso""",-44.234808,-23.076657,10/24/2004 13:18,10/12/2005 17:22,Subtropical,2,0,6221,6221,1.513418079,1.232352729,1,3,3.132352941,2.61723168,3,5.75,3.846153846,3.310138639,4,6.375,4.826923077,4.247500297,4.5,8.7,9.5,9.486832981,9.5,9.9,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.967587519
448.2,"Brazil, Macacos ""Fundo""",-44.234808,-23.076657,10/24/2004 13:18,10/12/2005 17:22,Subtropical,7,25.20495097,6221,4653,2.494140625,1.999272083,2.25,4.875,4.378378378,3.614942676,4.5,7.5,5.092105263,4.322303122,5,8.1,5.575,4.514522627,5.5,10,9.375,9.307255234,9.375,10.275,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.967587519
449,"United Kingdom, Liverpool ",-3.357,53.537,12/11/2008 9:50,2/5/2009 11:30,Temperate,5,0,8075,8075,0.861180746,0.77057388,0.7722001,1.44710016,1.405044567,1.205593812,1.3734999,2.3167402,1.81956016,1.431038764,1.8288999,2.8319004,2.7412002,2.640601616,2.7412002,3.3298402,3.4770002,3.4770002,3.4770002,3.4770002,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.153614916
450.1,"United Kingdom, Liverpool ",-3.36133,53.5335,2/5/2009 11:30,4/1/2009 8:40,Temperate,5,0,7910,7910,0.483121436,0.425624086,0.4523501,0.78804995,0.89736255,0.870608143,0.8692,1.19223996,1.226975225,1.21265194,1.17345025,1.4450101,1.78960015,1.788473211,1.78960015,1.84040027,3.3453002,3.3453002,3.3453002,3.3453002,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.150475647
450.2,"United Kingdom, Liverpool ",-3.36133,53.5335,2/5/2009 11:30,4/1/2009 8:40,Temperate,10,0,7910,7910,0.400453561,0.352292488,0.33190015,0.71644995,0.81087505,0.785557418,0.73175,1.11503024,1.136799925,1.131349062,1.1044998,1.26338001,1.6754999,1.675308874,1.6754999,1.6957399,3.1591,3.1591,3.1591,3.1591,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.150475647
451.1,"United Kingdom, Liverpool ",-3.6455,53.45183,2/5/2009 15:10,4/2/2009 9:00,Temperate,5,0,8034,8034,0.522445635,0.437696676,0.4111004,0.97835986,0.773466678,0.675075386,0.7795997,1.27584004,0.9490599,0.771220849,1.1805001,1.30481988,1.5607998,1.556754535,1.5607998,1.65063996,2.7841997,2.7841997,2.7841997,2.7841997,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.152834855
451.2,"United Kingdom, Liverpool ",-3.6455,53.45183,2/5/2009 15:10,4/2/2009 9:00,Temperate,10,0,8034,8034,0.475310542,0.395530826,0.3635001,0.9230398,0.695733378,0.60078952,0.6243,1.12729982,0.84068008,0.678429039,0.8864998,1.18403994,1.42825005,1.42797654,1.42825005,1.45061009,2.5483002,2.5483002,2.5483002,2.5483002,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.152834855
452.1,"Brazil, Ilha Deserta",-48.331,-27.2706,2/20/2013 13:25,8/2/2014 1:15,Subtropical,5,0,37982,37982,1.47731758,0.988233777,0.959,3.206,3.135157895,2.451750949,2.2445,6.3595,4.128526316,3.480955824,3.0825,7.8836,5.268277778,4.691696289,4.437,8.7893,12.153,12.13081419,12.153,12.7402,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.445186454
452.2,"Brazil, Ilha Deserta",-48.331,-27.2706,2/20/2013 11:40,12/21/2014 12:38,Subtropical,12,0,48170,48170,1.577241791,1.020244924,0.9675,3.676,3.197802083,2.465892734,2.2645,7.2435,4.190833333,3.499523625,3.0535,8.6165,5.370043478,4.765350276,4.396,9.911,12.7005,12.7002189,12.7005,12.7681,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.832987062
453.1,"Brazil, Ilha da Gal",-48.408,-27.1719,5/10/2013 14:11,11/30/2013 2:02,Subtropical,5,0,14653,14653,0.826356098,0.652101941,0.573,1.6204,1.816,1.621272765,1.7175,2.9603,2.340533333,2.17350667,2.189,3.5664,3.420428571,3.380592791,3.332,4.1542,9.362,9.362,9.362,9.362,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.557517123
453.2,"Brazil, Ilha da Gal",-48.408,-27.1719,5/10/2013 12:17,9/25/2014 17:56,Subtropical,12,0.011038137,36238,36234,1.43814881,0.82016964,0.7635,3.8765,2.957222222,2.042170294,2.01,6.6639,3.715361111,2.795085521,2.618,8.405,4.610294118,3.896883705,3.25,8.8372,9.548,8.981464469,9.548,12.14,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.378727169
454,"Brazil, Ilha do Coral",-48.5451,-27.9354,4/23/2013 12:41,5/30/2014 11:41,Subtropical,12,0,28942,28942,1.048856079,0.661631231,0.667,2.3798,3.109275862,2.339032812,2.8085,6.1004,4.12237931,3.480125279,3.24,7.0008,5.276857143,4.789856432,4.618,8.5321,7.74,7.065997382,7.74,10.2672,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.101255708
455,"Brazil, Ilha dos Lobos",-48.7087,-28.4461,6/14/2013 15:35,5/20/2014 17:35,Subtropical,5,0,24487,24487,1.283709677,0.855653764,0.857,2.955,3.612040816,2.928769148,3.623,6.206,4.60368,3.889872167,4.763,7.4136,5.35375,4.601345091,5.1645,8.8334,12.068,12.068,12.068,12.068,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.93173516
456.1,"Brazil, Moleques do Sul",-48.4318,-27.8454,12/18/2012 13:24,1/15/2014 10:01,Subtropical,5,0,28287,28287,1.368446701,0.85818666,0.7665,3.3643,3.560754386,2.704385481,3.236,7.049,4.51,3.745614885,3.618,7.9696,5.688857143,5.056086075,5.6825,8.9931,11.302,11.25237042,11.302,12.1484,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.076326104
456.2,"Brazil, Moleques do Sul",-48.4318,-27.8454,7/2/2013 12:29,1/15/2014 10:49,Subtropical,12,0,14180,14180,2.282909091,1.368988273,1.3325,5.8445,4.531344828,3.771577905,3.999,8.5372,5.227333333,4.684244115,4.107,8.9086,6.734142857,6.405621889,5.523,9.8118,11.189,11.189,11.189,11.189,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.539535769
459.1,"Brazil, Tamboretes",-48.522,-26.3679,12/17/2012 11:40,1/16/2014 11:13,Subtropical,5,21.40998594,28440,22351,0.720176282,0.527478345,0.571,1.4482,1.747043478,1.532947655,1.505,3.3285,2.365583333,2.076197555,2.015,3.9679,3.186416667,2.996446335,2.9575,4.5457,8.9,7.95097472,8.9,12.0992,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.082140411
459.2,"Brazil, Tamboretes",-48.522,-26.3679,12/17/2012 9:34,1/16/2014 11:06,Subtropical,12,0,28446,28446,0.775204545,0.456182396,0.387,2.1015,1.960280702,1.513378086,1.427,4.6312,2.730172414,2.233812872,2.526,5.7262,3.944428571,3.499413891,3.5255,6.4206,8.6005,8.159889337,8.6005,10.7745,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.082366819
460.1,"Brazil, lha do Xavier",-48.3858,-27.6092,1/31/2013 11:23,3/7/2013 10:23,Subtropical,5,0,2518,2518,1.896972222,1.448566072,1.6445,3.647,4.274166667,3.53691182,4.757,5.801,5.314333333,5.202309575,6.029,6.0546,5.7185,5.405659257,5.7185,7.2109,7.584,7.584,7.584,7.584,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.095776256
460.2,"Brazil, lha do Xavier",-48.3858,-27.6092,1/31/2013 11:13,4/10/2014 13:42,Subtropical,12,0,31255,31255,2.021921839,1.134119259,1.347,4.9568,4.184301587,3.120812305,4.626,7.5622,5.11878125,4.283994374,5.021,7.9467,6.486866667,6.084991125,5.523,9.3968,10.5335,10.47113852,10.5335,11.4491,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.189324581
461,"Brazil, Atalaia",-32.408858,-3.857033,10/23/2018 12:00,2/24/2020 13:14,Tropical,1,71.92971246,46950,13179,4.387013699,3.893493281,4.375,6.865,6.789857143,6.721999651,6.99,7.72,7.307727273,7.264561082,7.38,8.06,7.360714286,7.290736326,7.81,8.272,9.157,9.121723521,9.157,9.7994,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_48,1.339866819
463,"Brazil, Gar",-35.3629,-5.20947,6/16/2018 12:11,1/29/2021 10:00,Tropical,1,42.70082761,93401,53518,1.412285192,1.275712448,1.28,2.158,2.487901235,2.267909876,2.21,3.36,3.181860465,2.891004341,2.85,4.734,4.086190476,3.608845615,3.56,7.55,7.4875,6.777085906,7.875,10.565,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_42,2.624408295
465,"Brazil, Rastro ",-35.34584,-5.22054,3/11/2020 13:28,2/26/2021 10:00,Tropical,1,9.280914177,33779,30644,1.227111801,1.157390899,1.21,1.729,1.873617021,1.825275144,1.82,2.332,2.213333333,2.160340717,2.14,3.003,2.718333333,2.678495951,2.75,3.22,7.09,7.09,7.09,7.09,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_42,0.963987823
467,"Brazil, Sueste ",-32.422753,-3.867433,10/21/2018 8:30,1/23/2020 11:00,Tropical,1,0,44075,44075,2.53476087,2.354037564,2.36,3.743,3.844242424,3.71651788,3.61,5.43,4.521212121,4.403036584,4.37,5.896,5.275,5.183351034,5.275,6.715,7.85,7.757738072,7.85,8.81,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_48,1.257819635
470,"United States, San Miguel Island, Hare Rock",-120.3566,34.06438333,5/21/1993 17:31,10/8/2019 13:00,Subtropical,6.2,6.429947393,231526,216639,1.000034375,0.745550621,0.7699995,2.07999994,2.305853806,2.007481532,2.0244999,3.98829955,2.931795787,2.59963117,2.6960001,4.8199997,3.725238742,3.375713674,3.41499995,5.9440005,8.382296319,8.260741535,7.9690008,10.26600016,David Kushner,Same as PI,David Kushner,spatial_block_61,26.3994844
471,"United States, Santa Rosa Island, Johnson's Lee No",-120.1029667,33.90146667,9/14/1994 20:20,8/19/2019 19:00,Subtropical,10.1,4.460143303,218558,208810,2.344768836,1.536763434,1.8599997,5.1600008,3.931228392,3.241876259,3.58099985,7.11389999,4.575049622,3.952516494,4.3699999,7.87279932,5.359688366,4.803529655,5.26200005,8.54890061,10.66923991,10.60564113,10.7340002,12.15939922,David Kushner,Same as PI,David Kushner,spatial_block_61,24.94505327
474,"Japan, Iriomote",123.70941,24.35213,11/30/2018 11:53,11/11/2019 12:29,Subtropical,3,0,249139,249139,0.678113833,0.594533462,0.6245,1.14308,1.488018,1.392166853,1.3972,2.31368,1.9753,1.888971804,2.0305,2.6768,2.626358333,2.520785038,2.5774,3.63695,7.9829,7.9829,7.9829,7.9829,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_104,0.948013699
475,"Japan, Iriomote",123.7097,24.35222,10/6/2015 14:02,11/11/2019 12:15,Subtropical,8,0.140008592,1077791,1076282,0.637866222,0.540851134,0.54825,1.13817,1.489916355,1.375826971,1.42065,2.23953,1.945298131,1.826625228,1.8628,2.90606,2.58821,2.460699156,2.38545,3.88913,7.15748,6.361586755,8.1852,9.22818,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_104,4.101166286
476,"Japan, Okinawa",127.843778,26.504466,8/12/2016 9:45,11/13/2019 9:07,Subtropical,8,1.179995838,855342,845249,0.778455697,0.465360204,0.4403,1.9073,1.624897633,1.243208146,1.3506,3.29132,2.181718824,1.762147946,1.8886,3.89292,2.958125,2.557631809,2.3629,5.19319,8.191575,7.685079091,9.0171,10.50234,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_106,3.254722222
477,"Pacific Ocean, Moorea, French Polynesia",-149.842267,-17.47825,6/1/2005 10:04,7/7/2017 20:32,Tropical,2,7.619987429,3182000,2939532,0.612999829,0.559505748,0.5506,0.98364,1.095398803,1.027425372,1.0185,1.63548,1.377090102,1.311485783,1.3008,2.01938,1.737961594,1.669960214,1.6818,2.35272,4.100238462,3.917381037,4.4006,5.0458,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_6,12.10804414
478,"Pacific Ocean, Moorea, French Polynesia",-149.83985,-17.47505,12/16/2004 12:42,8/10/2019 18:02,Tropical,10,10.37998921,3852162,3452308,0.383807519,0.321377268,0.2923,0.7316,0.795337391,0.707591104,0.6767,1.39871,1.038979251,0.946196278,0.9351,1.71618,1.379176364,1.280494164,1.2819,2.2217,3.642873333,3.609977922,3.6274,4.2077,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_6,14.65814307
479,"Panama, Gulf of Chiriqu",-81.68973,7.645079,3/1/2012 18:36,3/2/2018 8:41,Tropical,10,14.11000644,1577944,1355296,1.986200519,1.437036268,1.3611,4.58987,3.340587279,2.722775148,2.45295,7.34533,3.988708824,3.333189617,2.8376,8.27595,4.866023077,4.192433333,3.8147,9.60268,10.34157143,10.20011711,11.0994,11.60304,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_31,6.004347412
480,"Chile, Antofagasta",-70.40472222,-23.65416667,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,9.110026584,201624,183256,1.497185718,1.045542371,1.2,3.2,2.861326443,2.310752203,2.6,5.3,3.43814433,2.895987945,3.3,6,4.151838235,3.604503302,4.2,6.8,9.256521739,9.217490398,9.3,10.4,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_4,23.0163242
481,"Chile, Pisagua",-70.21555556,-19.59694444,1/1/2011 0:00,12/31/2021 23:00,Tropical,3,19.65011614,96432,77483,1.388075633,1.247612215,1.3,2.2,2.611839323,2.469133623,2.5,3.8,3.164016736,3.016349135,3,4.5,3.750892857,3.607724884,3.7,4.99,6.66,6.509123668,6.1,8.9,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_78,11.00810502
482,"Chile, Iquique",-70.14777778,-20.20444444,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,6.919811134,201624,187672,1.14090061,0.964776065,1,2,2.286540121,2.08809231,2.2,3.52,2.82616179,2.613848532,2.7,4.2,3.393772894,3.192696711,3.4,4.9,6.330434783,6.271210606,6.4,7.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_86,23.0163242
483,"Chile, Patache",-70.19805556,-20.80333333,1/1/2011 0:00,12/31/2021 23:00,Subtropical,3,16.75999668,96432,80270,1.056264846,0.950802468,1,1.7,2.188065844,2.036559528,2.1,3.3,2.74057377,2.581963628,2.6,3.97,3.34173913,3.192986605,3.2,4.6,6.427272727,6.336706103,6.2,7.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_86,11.00810502
484,"Chile, Tocopilla",-70.21166667,-22.09388889,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,16.00026618,105192,88361,1.109556136,0.981494087,1,1.8,2.289028777,2.126695197,2.15,3.5,2.848571429,2.682283238,2.7,4.3,3.529323308,3.342896071,3.4,4.9,6.283333333,6.165034281,6.35,8.32,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_86,12.00810502
485,"Chile, Mejillones",-70.45055556,-23.09777778,1/1/2011 0:00,12/31/2021 23:00,Subtropical,3,13.46026215,96432,83452,2.491808874,2.161488417,2.4,4.2,4.616435644,4.247869347,4.5,7,5.4,5.009525015,5.3,8.1,6.231092437,5.840253054,6,9.3,10.70909091,10.64322173,10.1,13.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_4,11.00810502
486,"Chile, Arica",-70.32333333,-18.47583333,1/1/1999 0:00,12/31/2021 23:00,Tropical,3,7.000158711,201624,187510,1.350037083,1.087146149,1.1,2.6,2.662393162,2.34386053,2.5,4.5,3.264054514,2.943054397,3,5.2,3.941818182,3.599096334,3.7,6.1,8.073913043,8.023535861,8,8.9,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_78,23.0163242
487,"Chile, Tal-Tal",-70.48972222,-25.40722222,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,12.13970644,105192,92422,2.092608696,1.822604796,1.9,3.6,3.31079646,3.049839109,3.1,5.1,3.850526316,3.569190987,3.6,5.86,4.506716418,4.177937997,4.2,6.8,8.441666667,8.33786758,8.45,9.29,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_90,12.00810502
488,"Chile, S. F",-80.10861111,-26.29222222,1/1/2001 0:00,12/31/2021 23:00,Subtropical,3,24.4898957,184080,138999,0.383547352,0.317901276,0.3,0.7,0.77788671,0.68390823,0.6,1.4,1.040685225,0.929174559,0.9,1.8,1.489189189,1.361250564,1.4,2.39,5.442857143,5.121714716,5.5,7.2,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_76,21.01358447
489,"Chile, Caldera",-70.82472222,-27.06472222,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,6.659921438,201624,188196,1.70217739,1.48061261,1.6,2.8,3.043589744,2.802645236,2.9,4.6,3.686030664,3.411522184,3.7,5.6,4.425818182,4.140741012,4.4,6.5,9.073913043,9.012972174,8.9,10.08,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_90,23.0163242
490,"Chile, I. Pascua",-109.4394444,-27.15472222,1/1/2004 0:00,12/31/2021 23:00,Subtropical,3,19.69011407,157800,126729,0.844065744,0.778150691,0.8,1.3,1.596926714,1.525918734,1.5,2.3,1.969158879,1.884166866,1.9,2.7,2.514285714,2.427038985,2.4,3.4,7.577777778,7.534813081,7.3,8.63,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_24,18.01358447
491,"Chile, Huasco",-71.24972222,-28.46888889,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,20.85995133,105192,83249,0.868344334,0.673961423,0.7,1.7,2.055428571,1.804597287,1.9,3.4,2.656603774,2.38695751,2.5,4.3,3.32983871,3.00789939,3.15,5.3,6.625,6.430167325,6.7,7.69,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_90,12.00810502
492,"Chile, Coquimbo",-71.33527778,-29.94972222,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,7.750069436,201624,185998,0.958863126,0.725344409,0.8,2,2.300086356,1.959685334,2.2,4,2.943545611,2.57116529,3,4.9,3.759558824,3.402367542,3.85,5.69,8.773913043,8.733493252,8.7,9.64,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_103,23.0163242
493,"Chile, Pichidangui",-71.52944444,-32.13555556,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,13.57993003,105192,90907,1.065100671,0.947841835,1,1.7,2.479285714,2.27245421,2.2,4.1,3.246263345,3.013924154,3,5.1,4.003731343,3.764556977,3.8,5.97,7.833333333,7.719272845,8.3,8.9,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_112,12.00810502
494,"Chile, Valpara",-71.62777778,-33.02777778,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,9.050013887,201624,183377,1.467296475,1.091808371,1.2,3,2.723905429,2.293944567,2.6,4.7,3.318150087,2.878231683,3.2,5.6,3.982287823,3.534619032,4,6.3,8.113043478,8.03913635,8.1,9.66,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_112,23.0163242
495,"Chile, S. Antonio",-71.61805556,-33.58166667,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,7.930107527,201624,185635,0.982257861,0.778122664,0.8,1.9,1.992556918,1.705312797,1.8,3.6,2.566550523,2.208058663,2.3,4.6,3.292592593,2.919629846,2.9,5.6,8.047826087,7.980774415,8,9.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_112,23.0163242
496,"Chile, J. Fernandez",-78.83,-33.63611111,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,12.62002539,201624,176179,0.613062467,0.509649157,0.5,1.1,1.298722628,1.172683976,1.2,2.2,1.654594595,1.519113515,1.5,2.66,2.250763359,2.092953647,2.15,3.2,7.765217391,7.712234507,7.8,8.86,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_88,23.0163242
497,"Chile, Talcahuano",-73.10611111,-36.70083333,1/1/1999 0:00,12/31/2021 23:00,Temperate,3,10.42980994,201624,180595,1.005088926,0.777557427,0.8,2,2.458116592,2.090001244,2.1,4.56,3.175357143,2.760256605,2.8,5.6,4.021292776,3.619674264,3.5,6.6,8.556521739,8.468192293,8.4,9.88,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_109,23.0163242
498,"Chile, Lebu",-73.66416667,-37.59416667,1/1/2010 0:00,12/31/2021 23:00,Temperate,3,12.210054,105192,92348,1.513871636,1.210425447,1.3,2.97,3.098558559,2.810275293,2.9,4.96,3.789964158,3.524365642,3.7,5.6,4.583969466,4.363142603,4.5,6.5,8.866666667,8.692658624,8.7,10.49,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_109,12.00810502
