plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
431,"Brazil, Rio de Janeiro",-43.174472,-22.983083,8/8/2016 19:25,5/31/2021 17:51,Subtropical,0.5,58.69023904,84336,34839,2.155888689,1.748817512,1.88,3.964,3.62452381,3.215782929,3,6.099,4.923809524,4.372815022,4.5,8.67,6.505,5.975333056,6.29,9.229,13.41,13.41,13.41,13.41,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_58,4.813519787
432,"Brazil, Rio de Janeiro",-43.1502167,-22.97155,8/28/2017 13:25,5/31/2021 17:21,Subtropical,0.5,72.62016822,65866,18034,2.371375839,1.849955326,2.08,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_58,3.75935312
433,"Brazil, Rio Grande",-52.10556,-32.02349,3/11/2016 20:01,5/31/2021 17:01,Subtropical,0.3,25.8292182,45766,33945,2.83674335,2.519422462,2.68,4.5,6.585847458,6.164517402,6.055,9.469,8.31390625,7.915715116,7.745,11.157,10.62735294,10.26343359,10.165,11.916,22.8325,22.74338097,21.97,25.153,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,5.224315068
434,"Brazil, Rio Grande",-52.0980333,-32.1345833,2/10/2019 18:21,5/31/2021 17:51,Subtropical,0.5,5.890804598,40368,37990,1.250517483,1.04011209,1.05,2.31,3.31575,3.094728351,3.145,4.975,4.374333333,4.200048366,4.085,6.339,5.848571429,5.658142666,5.375,7.915,19,18.98597114,19,19.584,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,2.304052511
435,"Brazil, Rio Grande",-52.0793667,-32.1949667,2/19/2019 22:21,10/13/2019 7:21,Subtropical,0.5,16.2492256,11299,9463,1.218767123,1.029451678,1.045,2.29,2.906774194,2.690141758,2.64,4.62,4.012941176,3.719720661,3.33,6.168,5.017142857,4.591047609,4.4,7.898,NA,NA,NA,NA,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,0.644863014
436,"Brazil, Rio Grande",-52.0954333,-32.2454167,2/19/2019 17:21,5/31/2021 17:51,Subtropical,0.5,13.38074015,39938,34594,1.345603306,1.091824332,1.08,2.678,3.164705882,2.941138017,2.9,4.817,4.168867925,3.960455689,3.97,5.88,5.724166667,5.486998587,5.31,7.361,17.69,17.67366685,17.69,18.298,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,2.279509132
437,"Brazil, Rio Grande",-52.02287188,-32.29979002,12/7/2016 22:25,1/29/2020 9:55,Subtropical,0.5,52.48996932,55081,26169,1.390240481,1.109019083,1.18,2.71,2.811914894,2.591072507,2.45,4.51,3.573333333,3.371885968,3.35,5.136,5.193636364,5.015932721,4.99,7.21,16.26,16.26,16.26,16.26,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_98,3.143778539
438,"Brazil, Florianopolis",-48.4210187,-27.2744533,2/22/2017 18:01,11/27/2019 2:01,Subtropical,0.8,39.67820656,24177,14584,0.910579216,0.734032992,0.76,1.64,2.0696,1.748180347,1.67,3.106,2.979230769,2.551550406,2.36,5.062,4.398571429,3.914286793,3.92,6.618,8.96,8.96,8.96,8.96,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_96,2.759817352
439,"Brazil, Sao Sebastiao",-45.422167,-23.830583,9/22/2014 0:01,3/29/2020 1:01,Subtropical,0.7,37.4405525,48362,30255,1.097209877,0.873671173,0.9,1.95,2.680731707,2.212036693,1.89,5.59,3.681363636,3.140013427,2.985,5.906,4.483333333,4.006778294,3.64,7.199,12.08,12.08,12.08,12.08,Carlos Garcia,SiMCosta,Carlos Garcia,spatial_block_94,5.5206621
440,"Brazil, Abra",-44.151723,-23.132341,3/23/2005 5:15,1/23/2006 17:43,Subtropical,2,0,4087,4087,1.368421053,1.147445972,1,3,2.930232558,2.417444122,2,6.4,3.857142857,3.276532262,3,8,4.5,3.924624934,3.5,8.6,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.8397793
441,"Brazil, Cren",-44.15742,-23.135765,3/23/2005 5:12,1/23/2006 15:46,Subtropical,0,0.073349633,4090,4087,2.141914191,1.696220137,1.5,4,5.220930233,4.448184272,4.5,9.5,6.904761905,6.150562084,6,12.5,9.5,8.462994505,9.5,14,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.839562405
442,"Brazil, Saco do Ceu",-44.201434,-23.105143,2/2/2005 22:30,10/12/2005 22:50,Subtropical,2,3.668815072,4034,3886,1.109504132,0.95106356,1,2,2.772727273,2.489360539,2.5,4,3.470588235,3.158584223,4,4.7,4.4375,4.268716618,4.25,5.6,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.690449011
443,"Brazil, Estrela",-44.201917,-23.107784,6/7/2005 21:19,1/25/2006 15:46,Subtropical,3,0.037147103,2692,2691,0.991712707,0.877936582,1,2,2.307692308,1.918443318,1.75,4,2.807692308,2.35336439,2,5.2,3.5,3.089004253,2.5,5.7,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.634982877
444,"Brazil, Barreto",-44.193607,-23.103247,3/2/2005 23:08,1/25/2006 15:55,Subtropical,3,0,4430,4430,1.23006135,1.065062941,1,2.5,2.597826087,2.321787665,2.5,4.25,3.52173913,3.117224703,2.5,5.9,4.681818182,4.236863888,4,7.5,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.900546043
445,"Brazil, Guaxum",-44.209958,-23.093985,2/3/2005 0:00,1/25/2006 15:46,Subtropical,3,0.039354585,2541,2540,1.751461988,1.431653235,1.5,3.5,3.84,3.2888465,3,6.3,4.708333333,4.264855616,4,6.95,5.3,4.919018972,4,7.8,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.977142314
446,"Brazil, Macacos",-44.233726,-23.07662,2/3/2005 4:00,1/24/2006 18:06,Subtropical,2,0,5196,5196,1.270538244,1.067466562,1,2.5,2.696078431,2.298852419,2,4,3.46,2.961403843,3,6.3,4.863636364,4.385254275,4.5,9,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.974212329
447,"Brazil, Aroeira",-44.24132,-23.077771,1/6/2005 17:31,1/24/2006 15:43,Subtropical,3,0,5288,5288,1.207894737,1.027936253,1,2.5,2.712962963,2.361891178,2.25,5.2,3.346153846,3.014438756,3,5.5,4.409090909,4.118851866,4,7,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,1.049109589
448.1,"Brazil, Macacos ""Raso""",-44.234808,-23.076657,10/24/2004 13:18,10/12/2005 17:22,Subtropical,2,0,6221,6221,1.516428571,1.23596703,1,3,3.1,2.586218057,3,5.775,3.81,3.262663517,4,6.45,5.045454545,4.461738399,4.5,9,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.967587519
448.2,"Brazil, Macacos ""Fundo""",-44.234808,-23.076657,10/24/2004 13:18,10/12/2005 17:22,Subtropical,7,25.20495097,6221,4653,2.500992063,2.013439333,2.25,4.75,4.347222222,3.573045953,4.25,7.5,5.069444444,4.264827523,4.875,8.15,6.15625,5.317646413,6.5,10,NA,NA,NA,NA,Joel Creed,Same as PI,Joel Creed,spatial_block_58,0.967587519
449,"United Kingdom, Liverpool ",-3.357,53.537,12/11/2008 9:50,2/5/2009 11:30,Temperate,5,0,8075,8075,0.866621855,0.777608014,0.7722001,1.46570014,1.541550113,1.426947712,1.55390005,2.3238602,2.19620015,2.092560841,1.85280015,2.9911004,3.4770002,3.4770002,3.4770002,3.4770002,NA,NA,NA,NA,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.153614916
450.1,"United Kingdom, Liverpool ",-3.36133,53.5335,2/5/2009 11:30,4/1/2009 8:40,Temperate,5,0,7910,7910,0.487118524,0.428430293,0.4523501,0.80351005,0.89736255,0.870608143,0.8692,1.19223996,1.226975225,1.21265194,1.17345025,1.4450101,1.8531003,1.8531003,1.8531003,1.8531003,NA,NA,NA,NA,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.150475647
450.2,"United Kingdom, Liverpool ",-3.36133,53.5335,2/5/2009 11:30,4/1/2009 8:40,Temperate,10,0,7910,7910,0.406862959,0.358201608,0.34260035,0.72270997,0.81087505,0.785557418,0.73175,1.11503024,1.136799925,1.131349062,1.1044998,1.26338001,1.7007999,1.7007999,1.7007999,1.7007999,NA,NA,NA,NA,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.150475647
451.1,"United Kingdom, Liverpool ",-3.6455,53.45183,2/5/2009 15:10,4/2/2009 9:00,Temperate,5,0,8034,8034,0.519654565,0.438301103,0.4111004,0.94515982,0.848562513,0.800497105,0.8123,1.27596006,1.143149875,1.121115528,1.22805005,1.30968986,1.6731,1.6731,1.6731,1.6731,NA,NA,NA,NA,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.152834855
451.2,"United Kingdom, Liverpool ",-3.6455,53.45183,2/5/2009 15:10,4/2/2009 9:00,Temperate,10,0,8034,8034,0.478029093,0.399071599,0.3635001,0.9281598,0.7648875,0.719176738,0.64260005,1.13779983,1.015225,1.002135657,0.9665999,1.20692993,1.4562001,1.4562001,1.4562001,1.4562001,NA,NA,NA,NA,Burrows Michael,"British Oceanographic
Data Centre",Burrows Michael,spatial_block_102,0.152834855
452.1,"Brazil, Ilha Deserta",-48.331,-27.2706,2/20/2013 13:25,8/2/2014 1:15,Subtropical,5,0,37982,37982,1.48127704,0.989719107,0.959,3.216,3.10804,2.427489069,2.204,6.3612,4.087540541,3.435767524,2.968,7.9638,5.172470588,4.586558424,4.379,9.0124,12.887,12.887,12.887,12.887,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.445186454
452.2,"Brazil, Ilha Deserta",-48.331,-27.2706,2/20/2013 11:40,12/21/2014 12:38,Subtropical,12,0,48170,48170,1.580938623,1.021467667,0.9675,3.686,3.211905263,2.473250837,2.285,7.2506,4.190833333,3.499523625,3.0535,8.6165,5.475727273,4.863356213,4.5935,9.9155,12.785,12.785,12.785,12.785,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.832987062
453.1,"Brazil, Ilha da Gal",-48.408,-27.1719,5/10/2013 14:11,11/30/2013 2:02,Subtropical,5,0,14653,14653,0.832137931,0.660013379,0.573,1.6212,1.838793103,1.640342376,1.807,2.9696,2.356357143,2.177453232,2.241,3.6058,3.462,3.416847774,3.338,4.1935,NA,NA,NA,NA,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.557517123
453.2,"Brazil, Ilha da Gal",-48.408,-27.1719,5/10/2013 12:17,9/25/2014 17:56,Subtropical,12,0.011038137,36238,36234,1.440645418,0.821641255,0.7635,3.8955,2.957222222,2.042170294,2.01,6.6639,3.715361111,2.795085521,2.618,8.405,4.71325,3.964186311,3.6285,8.9365,12.788,12.788,12.788,12.788,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.378727169
454,"Brazil, Ilha do Coral",-48.5451,-27.9354,4/23/2013 12:41,5/30/2014 11:41,Subtropical,12,0,28942,28942,1.050760599,0.662252317,0.667,2.38,3.132105263,2.349624069,2.854,6.1272,4.153892857,3.489022756,3.4745,7.0082,5.426230769,4.925120432,4.76,8.6844,10.899,10.899,10.899,10.899,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.101255708
455,"Brazil, Ilha dos Lobos",-48.7087,-28.4461,6/14/2013 15:35,5/20/2014 17:35,Subtropical,5,0,24487,24487,1.29100295,0.866347585,0.857,2.973,3.671354167,3.011837027,3.628,6.259,4.763625,4.162587812,4.81,7.4812,5.753545455,5.3079108,5.184,9.015,12.068,12.068,12.068,12.068,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.93173516
456.1,"Brazil, Moleques do Sul",-48.4318,-27.8454,12/18/2012 13:24,1/15/2014 10:01,Subtropical,5,0,28287,28287,1.369321429,0.856763699,0.766,3.3741,3.595214286,2.728916741,3.2365,7.0715,4.612821429,3.85849951,3.7615,7.9894,5.611769231,4.948285197,5.173,9.0634,12.36,12.36,12.36,12.36,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.076326104
456.2,"Brazil, Moleques do Sul",-48.4318,-27.8454,7/2/2013 12:29,1/15/2014 10:49,Subtropical,12,0,14180,14180,2.289632653,1.372995178,1.3325,5.8675,4.5465,3.760119058,3.951,8.5573,5.307357143,4.728453795,4.1425,8.9772,6.183,5.943268556,5.43,8.5475,NA,NA,NA,NA,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.539535769
459.1,"Brazil, Tamboretes",-48.522,-26.3679,12/17/2012 11:40,1/16/2014 11:13,Subtropical,5,21.40998594,28440,22351,0.724012945,0.53009352,0.571,1.4636,2.7450625,2.280182469,2.008,3.7915,3.80375,3.070411104,2.8665,6.495,6.164,5.639318073,4.7485,9.2557,12.899,12.899,12.899,12.899,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.082140411
459.2,"Brazil, Tamboretes",-48.522,-26.3679,12/17/2012 9:34,1/16/2014 11:06,Subtropical,12,0,28446,28446,0.761327411,0.451460773,0.387,2.0397,1.893732143,1.478021428,1.382,4.139,2.624571429,2.160491841,2.478,5.5435,3.810384615,3.371111864,3.435,6.4974,11.318,11.318,11.318,11.318,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.082366819
460.1,"Brazil, lha do Xavier",-48.3858,-27.6092,1/31/2013 11:23,3/7/2013 10:23,Subtropical,5,0,2518,2518,1.980235294,1.520451342,1.7315,3.6794,4.9938,4.924472763,5.266,5.8466,6.045,6.044978825,6.045,6.0578,7.584,7.584,7.584,7.584,NA,NA,NA,NA,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,0.095776256
460.2,"Brazil, lha do Xavier",-48.3858,-27.6092,1/31/2013 11:13,4/10/2014 13:42,Subtropical,12,0,31255,31255,2.01117552,1.127214559,1.333,4.9162,4.160693548,3.091095158,4.505,7.5656,5.101709677,4.245965361,4.995,7.95,6.471285714,6.042964355,5.346,9.4616,11.678,11.678,11.678,11.678,Alberto Lindner,Same as PI,Alberto Lindner,spatial_block_96,1.189324581
461,"Brazil, Atalaia",-32.408858,-3.857033,10/23/2018 12:00,2/24/2020 13:14,Tropical,1,71.92971246,46950,13179,4.539948529,4.089521992,4.7,6.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_48,1.339866819
463,"Brazil, Gar",-35.3629,-5.20947,6/16/2018 12:11,1/29/2021 10:00,Tropical,1,42.70082761,93401,53518,1.416203704,1.278935714,1.28,2.172,2.313333333,2.163872253,1.91,3.647,3.225,3.112283497,3.13,4.29,4.116666667,4.029980728,3.56,5,NA,NA,NA,NA,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_42,2.624408295
465,"Brazil, Rastro ",-35.34584,-5.22054,3/11/2020 13:28,2/26/2021 10:00,Tropical,1,9.280914177,33779,30644,1.236088328,1.167323688,1.21,1.748,1.912571429,1.860723752,1.86,2.47,2.265789474,2.21007209,2.1,3.17,2.73,2.715046391,2.75,3.04,7.09,7.09,7.09,7.09,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_42,0.963987823
467,"Brazil, Sueste ",-32.422753,-3.867433,10/21/2018 8:30,1/23/2020 11:00,Tropical,1,0,44075,44075,2.534497817,2.353384984,2.36,3.749,3.857076923,3.728593101,3.61,5.442,4.521212121,4.403036584,4.37,5.896,5.366,5.281689659,5.36,6.728,9.05,9.05,9.05,9.05,Guilherme Longo,Same as PI,Guilherme Longo,spatial_block_48,1.257819635
470,"United States, San Miguel Island, Hare Rock",-120.3566,34.06438333,5/21/1993 17:31,10/8/2019 13:00,Subtropical,6.2,6.429947393,231526,216639,1.00970881,0.752092565,0.7700004,2.1229992,2.338210542,2.031735316,2.0300007,4.02800046,2.971202978,2.63080482,2.645,4.86799995,3.778374053,3.426984584,3.41499995,6.02499954,8.547409191,8.401311267,8.47500035,10.72200058,David Kushner,Same as PI,David Kushner,spatial_block_61,26.3994844
471,"United States, Santa Rosa Island, Johnson's Lee No",-120.1029667,33.90146667,9/14/1994 20:20,8/19/2019 19:00,Subtropical,10.1,4.460143303,218558,208810,2.343698916,1.534530427,1.8599996,5.16330092,3.892374239,3.204539581,3.5010004,7.11140078,4.55018775,3.92441999,4.21000055,7.8448995,5.3361004,4.782097546,5.1300001,8.65759966,10.73322715,10.6706295,10.6919999,12.27909928,David Kushner,Same as PI,David Kushner,spatial_block_61,24.94505327
474,"Japan, Iriomote",123.70941,24.35213,11/30/2018 11:53,11/11/2019 12:29,Subtropical,3,0,249139,249139,0.681338841,0.599397326,0.6247,1.14342,1.507732653,1.420317999,1.4331,2.32266,2.01725,1.942289903,2.0356,2.6785,2.715936364,2.621100918,2.8339,3.6481,7.9829,7.9829,7.9829,7.9829,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_104,0.948013699
475,"Japan, Iriomote",123.7097,24.35222,10/6/2015 14:02,11/11/2019 12:15,Subtropical,8,0.140008592,1077791,1076282,0.639195244,0.542051993,0.5506,1.13962,1.489916355,1.375826971,1.42065,2.23953,1.945298131,1.826625228,1.8628,2.90606,2.58821,2.460699156,2.38545,3.88913,8.4154,8.367124227,8.62365,9.25586,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_104,4.101166286
476,"Japan, Okinawa",127.843778,26.504466,8/12/2016 9:45,11/13/2019 9:07,Subtropical,8,1.179995838,855342,845249,0.779284143,0.465922493,0.4398,1.90886,1.646297561,1.247763063,1.30145,3.34137,2.206046341,1.776865234,1.8918,3.90588,3.021110526,2.619969297,2.36885,5.21377,9.5497,9.462309166,10.2397,10.53986,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_106,3.254722222
477,"Pacific Ocean, Moorea, French Polynesia",-149.842267,-17.47825,6/1/2005 10:04,7/7/2017 20:32,Tropical,2,7.619987429,3182000,2939532,0.613552746,0.560231086,0.5511,0.98448,1.104526554,1.03595291,1.0329,1.6458,1.38956717,1.323158862,1.306,2.0395,1.764937903,1.701043507,1.69675,2.37267,4.50771,4.461648059,4.65065,5.07999,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_6,12.10804414
478,"Pacific Ocean, Moorea, French Polynesia",-149.83985,-17.47505,12/16/2004 12:42,8/10/2019 18:02,Tropical,10,10.37998921,3852162,3452308,0.384240677,0.321903553,0.2926,0.73236,0.823823048,0.726323556,0.6789,1.45782,1.083597338,0.979158923,0.9665,1.79222,1.446894309,1.337553488,1.3431,2.3929,3.6362,3.604475215,3.8107,4.1324,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_6,14.65814307
479,"Panama, Gulf of Chiriqu",-81.68973,7.645079,3/1/2012 18:36,3/2/2018 8:41,Tropical,10,14.11000644,1577944,1355296,1.989639011,1.43897045,1.3618,4.5996,3.878754405,3.15623359,2.6962,8.25065,4.607482143,3.884918546,3.4745,9.23742,5.482264103,4.78929475,4.1592,10.18434,11.556,11.55120837,11.59785,11.8932,Alex S.J. Wyatt,Same as PI,Alex S.J. Wyatt,spatial_block_31,6.004347412
480,"Chile, Antofagasta",-70.40472222,-23.65416667,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,9.110026584,201624,183256,1.538827194,1.063380253,1.2,3.3,2.877591036,2.312407821,2.6,5.3,3.453125,2.903345306,3.3,6.07,4.192248062,3.645389087,4.2,6.8,9.395238095,9.365319073,9.3,10.5,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_4,23.0163242
481,"Chile, Pisagua",-70.21555556,-19.59694444,1/1/2011 0:00,12/31/2021 23:00,Tropical,3,19.65011614,96432,77483,1.4045625,1.267450646,1.3,2.3,2.640530303,2.498584346,2.5,3.77,3.215789474,3.066847713,3,4.4,3.811111111,3.656650686,3.7,4.78,7.86,7.678818283,7.3,9.8,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_78,11.00810502
482,"Chile, Iquique",-70.14777778,-20.20444444,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,6.919811134,201624,187672,1.159499609,0.981970549,1,2.1,2.32795203,2.132944751,2.2,3.6,2.872545455,2.673453034,2.8,4.3,3.458301158,3.273862792,3.5,5,6.368181818,6.30872768,6.45,7.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_86,23.0163242
483,"Chile, Patache",-70.19805556,-20.80333333,1/1/2011 0:00,12/31/2021 23:00,Subtropical,3,16.75999668,96432,80270,1.062184874,0.956534449,1,1.7,2.177160494,2.002275034,2,3.37,2.758282209,2.565258182,2.5,3.98,3.428205128,3.222683817,3,5.03,7.142857143,7.042923043,6.8,8.54,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_86,11.00810502
484,"Chile, Tocopilla",-70.21166667,-22.09388889,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,16.00026618,105192,88361,1.147211155,1.013892108,1,1.9,2.309560724,2.128873153,2.1,3.5,2.920512821,2.728634255,2.6,4.56,3.753763441,3.552087504,3.5,5.36,6.677777778,6.566029521,6.4,8.64,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_86,12.00810502
485,"Chile, Mejillones",-70.45055556,-23.09777778,1/1/2011 0:00,12/31/2021 23:00,Subtropical,3,13.46026215,96432,83452,2.510856977,2.177979564,2.4,4.2,4.576666667,4.200523395,4.5,6.9,5.389230769,4.998836118,5.3,8.16,6.219565217,5.831373779,5.95,9.3,11.0875,11.02066984,10.7,13.13,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_4,11.00810502
486,"Chile, Arica",-70.32333333,-18.47583333,1/1/1999 0:00,12/31/2021 23:00,Tropical,3,7.000158711,201624,187510,1.382279143,1.117693283,1.2,2.6,2.679889807,2.360715306,2.5,4.5,3.282097649,2.959820923,3,5.2,3.968821293,3.643269808,3.7,6.18,8.163636364,8.124123628,8,8.9,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_78,23.0163242
487,"Chile, Tal-Tal",-70.48972222,-25.40722222,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,12.13970644,105192,92422,2.116227608,1.84308925,2,3.6,3.299553571,3.039380367,3,5.1,3.849553571,3.568154863,3.5,5.87,4.618691589,4.29590669,4.2,6.84,8.911111111,8.834550478,8.5,9.84,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_90,12.00810502
488,"Chile, S. F",-80.10861111,-26.29222222,1/1/2001 0:00,12/31/2021 23:00,Subtropical,3,24.4898957,184080,138999,0.40715843,0.334310186,0.3,0.8,0.875165563,0.751346119,0.7,1.59,1.159210526,1.010616581,0.9,1.9,1.6375,1.473020514,1.5,2.4,6.433333333,6.298851283,6.2,8.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_76,21.01358447
489,"Chile, Caldera",-70.82472222,-27.06472222,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,6.659921438,201624,188196,1.733465034,1.516223996,1.6,2.9,3.06856634,2.831052767,2.9,4.7,3.714059754,3.452280952,3.7,5.6,4.454681648,4.180995026,4.4,6.5,9.168181818,9.11711799,9.1,10.09,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_90,23.0163242
490,"Chile, I. Pascua",-109.4394444,-27.15472222,1/1/2004 0:00,12/31/2021 23:00,Subtropical,3,19.69011407,157800,126729,0.906275469,0.845149664,0.9,1.4,1.72246696,1.609575773,1.6,2.4,2.169527897,2.021611093,2,2.88,2.866055046,2.683238193,2.6,3.72,7.95,7.908801775,8,8.77,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_24,18.01358447
491,"Chile, Huasco",-71.24972222,-28.46888889,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,20.85995133,105192,83249,0.91266088,0.713567144,0.7,1.8,2.099428571,1.852737035,1.9,3.5,2.735359116,2.488872334,2.5,4.3,3.448275862,3.135181324,3.2,5.54,7.3625,7.242813823,7.1,8.6,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_90,12.00810502
492,"Chile, Coquimbo",-71.33527778,-29.94972222,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,7.750069436,201624,185998,0.990354252,0.745834574,0.8,2,2.336707663,1.984095634,2.2,4.1,2.992149533,2.617076256,3,4.9,3.820622568,3.484130917,3.9,5.74,8.872727273,8.845395665,8.8,9.67,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_103,23.0163242
493,"Chile, Pichidangui",-71.52944444,-32.13555556,1/1/2010 0:00,12/31/2021 23:00,Subtropical,3,13.57993003,105192,90907,1.089330092,0.974330516,1,1.79,2.466046512,2.256517518,2.2,3.9,3.22706422,2.986641008,2.95,5.03,4.056190476,3.804618169,3.8,6,8.355555556,8.324221848,8.7,9,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_112,12.00810502
494,"Chile, Valpara",-71.62777778,-33.02777778,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,9.050013887,201624,183377,1.496211313,1.117165481,1.3,3,2.775548902,2.354740635,2.7,4.89,3.384540117,2.952350587,3.3,5.6,4.084081633,3.674059087,4,6.4,8.20952381,8.144230308,8.1,9.9,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_112,23.0163242
495,"Chile, S. Antonio",-71.61805556,-33.58166667,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,7.930107527,201624,185635,0.999174095,0.792885767,0.8,1.9,1.993313668,1.70398742,1.8,3.6,2.56996124,2.215158151,2.25,4.6,3.341803279,2.973175723,3.05,5.57,8.20952381,8.156634251,8.1,9.1,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_112,23.0163242
496,"Chile, J. Fernandez",-78.83,-33.63611111,1/1/1999 0:00,12/31/2021 23:00,Subtropical,3,12.62002539,201624,176179,0.6286268,0.522188871,0.5,1.2,1.337652812,1.179991313,1.1,2.3,1.741586538,1.558611122,1.5,2.7,2.4005,2.180552472,2.15,3.5,7.96,7.931440834,7.8,8.91,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_88,23.0163242
